63.67638257,31.56242997,34.63615675,63.73375137,36.54684667,18.10449334,57.40507127,53.47767849,41.18768655,43.89334351,51.88257074,15.68530466,12.45132777,73.25320011,89.02969909,66.70544137,0,16.4643414,33.22207515,32.70490168,40.86248702,31.64778306,13.71741916,36.58294381,33.23301089,35.77374722
57.65060348,27.58203455,29.64546654,53.06570474,36.72032065,11.11392304,46.73702464,48.48698829,36.19699635,35.70457908,42.40327743,17.94701908,17.76635625,62.58515348,78.36165246,56.03739474,16.4643414,0,29.24736663,27.71421147,35.87179681,26.65709285,14.5345423,31.59225361,28.24232069,30.78305701
56.84064017,16.59989397,23.71274723,66.22978546,57.00418907,20.7915312,52.32012224,42.55426897,30.26427703,50.15179554,45.67404921,36.84949433,36.35559393,68.16825108,83.94475006,61.62049234,33.22207515,29.24736663,0,21.78149215,27.38868067,20.72437353,28.50273724,25.65953429,22.30960137,24.85033769
44.00731693,16.22908002,3.112933465,57.83776164,52.64250351,20.26867083,40.56815187,26.6452634,8.482784879,43.06655355,33.65001392,36.33232085,35.83842046,56.4162807,72.19277968,49.86852196,32.70490168,27.71421147,21.78149215,0,16.88460103,1.377431119,28.22941692,9.750528718,0.528109217,8.941332121
52.16490227,21.83626854,18.8158561,65.99534699,60.80008886,28.42625617,48.72573721,37.65737785,25.36738591,51.2241389,41.80759927,44.48990619,43.9960058,64.57386605,80.35036503,58.02610731,40.86248702,35.87179681,27.38868067,16.88460103,0,15.82748241,36.38700227,20.76264317,17.41271025,19.95344657
42.95019831,15.1719614,3.308686193,56.78064303,51.58538489,19.21155221,39.51103325,25.58814478,9.860215998,42.00943493,32.59289531,35.27520223,34.78130184,55.35916209,71.13566107,48.81140335,31.64778306,26.65709285,20.72437353,1.377431119,15.82748241,0,27.1722983,8.6934101,1.905540335,7.884213502
59.20089782,26.84863607,30.160672,61.80395227,40.94645683,13.62900859,54.05315902,49.00219374,36.7122018,44.44282661,47.40708599,17.34483834,16.85093794,69.90128786,85.67778684,63.35352912,13.71741916,14.5345423,28.50273724,28.22941692,36.38700227,27.1722983,0,32.10745906,28.75752614,31.29826246
47.88535907,20.10712216,11.68178379,61.71580378,56.52054565,24.14671297,44.446194,19.15518855,18.2333136,46.94459569,37.52805606,40.21036299,39.71646259,60.29432284,76.07082182,53.7465641,36.58294381,31.59225361,25.65953429,9.750528718,20.76264317,8.6934101,32.10745906,0,10.27863794,0.893793684
44.53542614,16.75718924,3.641042681,58.36587086,53.17061273,20.79678005,41.09626108,27.17337262,7.954675663,43.59466277,34.17812314,36.86043007,36.36652967,56.94438992,72.7208889,50.39663118,33.23301089,28.24232069,22.30960137,0.528109217,17.41271025,1.905540335,28.75752614,10.27863794,0,9.469441338
47.07616247,19.29792556,10.87258719,60.90660719,55.71134905,23.33751637,43.63699741,18.34599195,17.424117,46.13539909,36.71885946,39.40116639,38.907266,59.48512625,75.26162523,52.93736751,35.77374722,30.78305701,24.85033769,8.941332121,19.95344657,7.884213502,31.29826246,0.893793684,9.469441338,0
